505*1  _505   
548*711_389628
79*854 _67466 
605*560_338800
795*204_162180
544*873_474912
526*497_261422
68*664 _45152 
562*700_393400
972*88 _85536 
665*1  _665   
781*65 _50765 
67*902 _60434 
17*16  _272   
742*776_575792
90*395 _35550 
627*52 _32604 
291*86 _25026 
122*315_38430 
79*65  _5135  
4*308  _1232  
63*958 _60354 
301*168_50568 
95*332 _31540 
421*400_168400
98*349 _34202 
653*33 _21549 
240*78 _18720 
415*1  _415   
453*653_295809
965*26 _25090 
879*18 _15822 
814*727_591778
651*776_505176
542*217_117614
203*692_140476
2*475  _950   
658*39 _25662 
47*474 _22278 
711*24 _17064 
44*874 _38456 
863*627_541101
202*116_23432 
78*610 _47580 
19*148 _2812  
501*289_144789
782*280_218960
618*65 _40170 
238*77 _18326 
44*996 _43824 
872*78 _68016 
16*482 _7712  
91*847 _77077 
22*457 _10054 
616*70 _43120 
364*373_135772
905*17 _15385 
616*284_174944
11*612 _6732  
93*593 _55149 
202*387_78174 
714*95 _67830 
702*30 _21060 
668*412_275216
526*16 _8416  
176*59 _10384 
179*45 _8055  
438*2  _876   
340*124_42160 
647*68 _43996 
52*944 _49088 
959*848_813232
463*419_193997
269*566_152254
197*257_50629 
306*19 _5814  
641*41 _26281 
566*355_200930
328*639_209592
563*656_369328
554*690_382260
529*39 _20631 
27*446 _12042 
257*306_78642 
438*619_271122
50*258 _12900 
40*810 _32400 
53*506 _26818 
739*70 _51730 
87*678 _58986 
26*340 _8840  
422*613_258686
986*703_693158
336*41 _13776 
85*160 _13600 
595*86 _51170 
45*822 _36990 
64*297 _19008 
56*63  _3528  
545*74 _40330 
37*782 _28934 
672*877_589344
239*80 _19120 
101*194_19594 
76*382 _29032 
660*83 _54780 
91*134 _12194 
17*101 _1717  
352*840_295680
126*2  _252   
723*441_318843
251*663_166413
45*658 _29610 
669*151_101019
57*542 _30894 
43*998 _42914 
145*930_134850
487*326_158762
606*58 _35148 
922*600_553200
98*303 _29694 
665*60 _39900 
413*22 _9086  
3*382  _1146  
52*270 _14040 
959*958_918722
40*596 _23840 
877*911_798947
481*951_457431
37*900 _33300 
890*773_687970
264*80 _21120 
26*445 _11570 
81*866 _70146 
45*527 _23715 
72*993 _71496 
427*48 _20496 
188*20 _3760  
41*372 _15252 
50*139 _6950  
531*175_92925 
994*87 _86478 
7*297  _2079  
587*75 _44025 
389*141_54849 
891*762_678942
53*283 _14999 
1*417  _417   
663*1  _663   
529*31 _16399 
58*977 _56666 
390*69 _26910 
68*242 _16456 
185*32 _5920  
86*356 _30616 
390*94 _36660 
913*141_128733
97*806 _78182 
167*198_33066 
177*390_69030 
46*785 _36110 
542*62 _33604 
70*504 _35280 
728*12 _8736  
59*808 _47672 
15*552 _8280  
59*143 _8437  
484*6  _2904  
2*163  _326   
725*982_711950
57*565 _32205 
41*175 _7175  
41*357 _14637 
103*886_91258 
20*787 _15740 
93*683 _63519 
364*798_290472
202*88 _17776 
397*149_59153 
70*707 _49490 
68*182 _12376 
840*81 _68040 
686*290_198940
178*30 _5340  
792*245_194040
530*248_131440
658*22 _14476 
91*288 _26208 
981*477_467937
622*26 _16172 
752*92 _69184 
34*773 _26282 
334*816_272544
149*6  _894   
787*45 _35415 
36*536 _19296 
828*572_473616
44*315 _13860 
22*937 _20614 
138*91 _12558 
821*84 _68964 
772*36 _27792 
821*75 _61575 
87*894 _77778 
5*527  _2635  
558*517_288486
331*775_256525
916*411_376476
209*664_138776
622*25 _15550 
531*461_244791
565*58 _32770 
304*58 _17632 
84*274 _23016 
61*349 _21289 
685*68 _46580 
779*90 _70110 
591*488_288408
423*22 _9306  
447*27 _12069 
666*17 _11322 
365*12 _4380  
752*114_85728 
527*621_327267
246*80 _19680 
690*21 _14490 
58*333 _19314 
252*216_54432 
280*42 _11760 
614*640_392960
45*582 _26190 
726*958_695508
709*122_86498 
73*518 _37814 
191*512_97792 
96*389 _37344 
76*191 _14516 
328*46 _15088 
707*495_349965
786*5  _3930  
34*371 _12614 
368*650_239200
47*977 _45919 
236*89 _21004 
572*701_400972
888*142_126096
457*19 _8683  
479*25 _11975 
856*14 _11984 
381*836_318516
848*882_747936
976*60 _58560 
738*770_568260
93*830 _77190 
45*288 _12960 
930*574_533820
130*301_39130 
77*421 _32417 
69*724 _49956 
403*17 _6851  
170*475_80750 
41*628 _25748 
922*461_425042
160*454_72640 
40*975 _39000 
119*15 _1785  
926*65 _60190 
785*232_182120
939*64 _60096 
94*407 _38258 
315*870_274050
706*39 _27534 
409*15 _6135  
65*232 _15080 
64*584 _37376 
901*472_425272
89*570 _50730 
177*874_154698
829*4  _3316  
23*265 _6095  
407*55 _22385 
503*17 _8551  
493*399_196707
89*756 _67284 
62*679 _42098 
146*365_53290 
686*594_407484
579*357_206703
72*336 _24192 
358*171_61218 
526*31 _16306 
84*524 _44016 
869*89 _77341 
925*245_226625
679*376_255304
97*778 _75466 
950*971_922450
90*29  _2610  
64*558 _35712 
612*220_134640
790*207_163530
616*27 _16632 
39*897 _34983 
780*848_661440
3*519  _1557  
72*959 _69048 
696*647_450312
644*825_531300
157*935_146795
890*488_434320
565*49 _27685 
66*529 _34914 
917*879_806043
52*129 _6708  
47*787 _36989 
33*270 _8910  
742*870_645540
530*25 _13250 
345*62 _21390 
98*826 _80948 
896*73 _65408 
697*961_669817
762*476_362712
944*21 _19824 
756*529_399924
73*327 _23871 
274*333_91242 
82*677 _55514 
862*593_511166
659*453_298527
876*64 _56064 
148*98 _14504 
923*602_555646
111*857_95127 
87*633 _55071 
811*222_180042
73*444 _32412 
466*32 _14912 
315*586_184590
34*463 _15742 
468*57 _26676 
177*10 _1770  
237*96 _22752 
649*943_612007
545*98 _53410 
329*948_311892
17*494 _8398  
307*532_163324
209*823_172007
832*192_159744
71*490 _34790 
367*38 _13946 
593*37 _21941 
29*274 _7946  
786*453_356058
731*51 _37281 
32*865 _27680 
537*978_525186
436*57 _24852 
932*644_600208
708*463_327804
560*582_325920
204*20 _4080  
194*68 _13192 
184*40 _7360  
99*399 _39501 
743*14 _10402 
65*972 _63180 
18*473 _8514  
959*733_702947
301*479_144179
27*203 _5481  
262*165_43230 
15*649 _9735  
10*235 _2350  
602*43 _25886 
6*526  _3156  
965*152_146680
60*638 _38280 
758*59 _44722 
425*527_223975
616*3  _1848  
683*68 _46444 
734*8  _5872  
821*686_563206
22*921 _20262 
15*923 _13845 
145*93 _13485 
40*951 _38040 
382*848_323936
535*595_318325
58*454 _26332 
900*30 _27000 
604*481_290524
675*506_341550
477*838_399726
847*21 _17787 
635*9  _5715  
913*728_664664
231*846_195426
446*967_431282
765*12 _9180  
302*743_224386
315*609_191835
565*43 _24295 
303*175_53025 
351*128_44928 
23*687 _15801 
62*22  _1364  
564*82 _46248 
66*15  _990   
546*31 _16926 
155*561_86955 
485*349_169265
41*824 _33784 
152*323_49096 
51*615 _31365 
50*866 _43300 
28*231 _6468  
12*290 _3480  
144*5  _720   
566*69 _39054 
441*84 _37044 
56*261 _14616 
49*638 _31262 
253*23 _5819  
327*21 _6867  
584*76 _44384 
86*237 _20382 
868*942_817656
637*79 _50323 
968*41 _39688 
42*634 _26628 
161*969_156009
954*705_672570
44*538 _23672 
362*653_236386
790*5  _3950  
942*73 _68766 
709*241_170869
351*81 _28431 
9*630  _5670  
67*624 _41808 
35*317 _11095 
51*266 _13566 
74*565 _41810 
314*724_227336
853*35 _29855 
894*635_567690
308*857_263956
362*36 _13032 
10*363 _3630  
13*238 _3094  
897*968_868296
46*847 _38962 
24*885 _21240 
594*115_68310 
825*480_396000
952*98 _93296 
76*153 _11628 
514*557_286298
83*888 _73704 
59*780 _46020 
571*84 _47964 
417*402_167634
24*550 _13200 
8*538  _4304  
50*570 _28500 
512*699_357888
408*27 _11016 
629*31 _19499 
856*425_363800
76*380 _28880 
383*512_196096
383*722_276526
34*880 _29920 
890*51 _45390 
57*729 _41553 
43*367 _15781 
884*1  _884   
736*823_605728
82*817 _66994 
75*347 _26025 
283*84 _23772 
986*76 _74936 
499*979_488521
54*662 _35748 
734*354_259836
158*26 _4108  
79*908 _71732 
940*479_450260
643*119_76517 
356*925_329300
113*80 _9040  
18*837 _15066 
27*233 _6291  
21*307 _6447  
762*424_323088
271*10 _2710  
459*1  _459   
390*661_257790
173*425_73525 
122*193_23546 
355*82 _29110 
518*20 _10360 
78*560 _43680 
644*59 _37996 
160*283_45280 
84*894 _75096 
533*39 _20787 
71*953 _67663 
36*575 _20700 
814*14 _11396 
482*288_138816
48*355 _17040 
967*737_712679
372*892_331824
64*499 _31936 
80*727 _58160 
253*45 _11385 
1*675  _675   
818*52 _42536 
36*372 _13392 
486*291_141426
223*125_27875 
981*508_498348
640*286_183040
83*64  _5312  
904*531_480024
787*66 _51942 
91*725 _65975 
732*900_658800
312*5  _1560  
113*49 _5537  
132*337_44484 
114*50 _5700  
876*23 _20148 
52*641 _33332 
732*275_201300
51*659 _33609 
763*20 _15260 
979*811_793969
470*60 _28200 
926*433_400958
50*554 _27700 
56*273 _15288 
953*17 _16201 
108*69 _7452  
140*26 _3640  
785*248_194680
874*56 _48944 
601*199_119599
470*903_424410
45*767 _34515 
26*325 _8450  
60*280 _16800 
218*86 _18748 
10*949 _9490  
72*848 _61056 
845*81 _68445 
884*19 _16796 
717*527_377859
632*360_227520
287*60 _17220 
82*766 _62812 
224*63 _14112 
161*97 _15617 
602*57 _34314 
95*607 _57665 
916*51 _46716 
40*348 _13920 
468*25 _11700 
81*807 _65367 
826*36 _29736 
405*927_375435
364*717_260988
152*304_46208 
544*376_204544
353*96 _33888 
321*271_86991 
572*607_347204
6*912  _5472  
677*77 _52129 
547*942_515274
575*66 _37950 
0*213  _0     
99*576 _57024 
90*422 _37980 
958*83 _79514 
91*356 _32396 
89*661 _58829 
188*736_138368
96*926 _88896 
485*15 _7275  
564*420_236880
63*759 _47817 
53*777 _41181 
749*15 _11235 
699*47 _32853 
29*132 _3828  
83*935 _77605 
309*86 _26574 
368*490_180320
765*37 _28305 
13*801 _10413 
42*621 _26082 
623*630_392490
818*78 _63804 
330*4  _1320  
955*166_158530
762*969_738378
533*20 _10660 
257*432_111024
864*795_686880
828*923_764244
634*15 _9510  
49*385 _18865 
765*592_452880
13*433 _5629  
2*375  _750   
868*919_797692
207*38 _7866  
21*234 _4914  
318*69 _21942 
550*595_327250
970*46 _44620 
985*641_631385
881*89 _78409 
260*744_193440
777*34 _26418 
19*201 _3819  
127*55 _6985  
833*66 _54978 
456*19 _8664  
17*722 _12274 
9*361  _3249  
473*897_424281
342*69 _23598 
178*799_142222
89*899 _80011 
477*48 _22896 
99*192 _19008 
38*83  _3154  
576*65 _37440 
175*365_63875 
952*38 _36176 
10*675 _6750  
602*81 _48762 
277*88 _24376 
18*400 _7200  
354*52 _18408 
747*468_349596
805*25 _20125 
82*492 _40344 
12*315 _3780  
695*74 _51430 
23*936 _21528 
53*101 _5353  
76*240 _18240 
810*186_150660
125*27 _3375  
84*662 _55608 
913*10 _9130  
291*21 _6111  
52*947 _49244 
634*14 _8876  
376*91 _34216 
572*63 _36036 
905*31 _28055 
14*140 _1960  
84*767 _64428 
636*916_582576
547*29 _15863 
645*29 _18705 
930*49 _45570 
447*34 _15198 
415*874_362710
970*39 _37830 
330*198_65340 
74*588 _43512 
25*110 _2750  
747*54 _40338 
557*25 _13925 
186*791_147126
521*21 _10941 
87*735 _63945 
88*910 _80080 
346*452_156392
280*0  _0     
206*423_87138 
760*215_163400
47*996 _46812 
158*19 _3002  
695*501_348195
618*488_301584
87*164 _14268 
518*10 _5180  
56*650 _36400 
677*204_138108
388*650_252200
818*718_587324
754*228_171912
62*890 _55180 
427*428_182756
53*866 _45898 
7*772  _5404  
392*684_268128
439*8  _3512  
22*372 _8184  
197*34 _6698  
153*60 _9180  
155*27 _4185  
125*11 _1375  
197*649_127853
88*725 _63800 
36*443 _15948 
96*534 _51264 
457*663_302991
36*503 _18108 
99*832 _82368 
637*86 _54782 
967*72 _69624 
147*45 _6615  
957*489_467973
901*785_707285
916*658_602728
118*54 _6372  
285*64 _18240 
835*833_695555
446*39 _17394 
223*0  _0     
617*27 _16659 
691*38 _26258 
937*340_318580
311*40 _12440 
796*662_526952
807*58 _46806 
171*56 _9576  
36*598 _21528 
966*66 _63756 
694*96 _66624 
6*306  _1836  
82*636 _52152 
167*604_100868
96*259 _24864 
431*348_149988
5*577  _2885  
454*429_194766
928*315_292320
16*614 _9824  
122*891_108702
604*997_602188
428*772_330416
77*12  _924   
97*341 _33077 
576*88 _50688 
953*46 _43838 
843*91 _76713 
92*445 _40940 
159*71 _11289 
54*474 _25596 
970*83 _80510 
573*85 _48705 
576*323_186048
240*718_172320
313*197_61661 
319*2  _638   
616*207_127512
953*41 _39073 
33*634 _20922 
521*937_488177
574*321_184254
259*734_190106
63*321 _20223 
97*541 _52477 
139*980_136220
836*386_322696
945*926_875070
39*371 _14469 
905*638_577390
30*147 _4410  
17*279 _4743  
555*59 _32745 
127*27 _3429  
946*816_771936
740*918_679320
94*240 _22560 
680*73 _49640 
360*92 _33120 
653*92 _60076 
569*424_241256
172*80 _13760 
73*671 _48983 
480*94 _45120 
21*50  _1050  
37*627 _23199 
42*113 _4746  
744*397_295368
2*356  _712   
14*520 _7280  
11*268 _2948  
747*292_218124
792*430_340560
64*914 _58496 
940*473_444620
295*897_264615
874*17 _14858 
319*46 _14674 
69*586 _40434 
745*46 _34270 
75*554 _41550 
778*562_437236
40*781 _31240 
378*803_303534
565*96 _54240 
656*665_436240
887*357_316659
886*62 _54932 
972*253_245916
371*66 _24486 
34*355 _12070 
90*795 _71550 
644*389_250516
503*93 _46779 
51*533 _27183 
798*323_257754
49*568 _27832 
826*55 _45430 
41*786 _32226 
104*44 _4576  
822*511_420042
86*843 _72498 
272*14 _3808  
397*839_333083
545*258_140610
73*333 _24309 
934*38 _35492 
75*176 _13200 
345*256_88320 
579*387_224073
646*766_494836
31*114 _3534  
449*555_249195
618*834_515412
128*51 _6528  
637*119_75803 
500*877_438500
642*600_385200
356*59 _21004 
667*44 _29348 
902*60 _54120 
656*16 _10496 
868*31 _26908 
59*799 _47141 
39*194 _7566  
387*71 _27477 
474*219_103806
440*255_112200
21*684 _14364 
96*468 _44928 
39*988 _38532 
33*840 _27720 
512*84 _43008 
594*503_298782
932*758_706456
146*216_31536 
469*107_50183 
894*43 _38442 
806*810_652860
71*109 _7739  
91*517 _47047 
567*827_468909
553*880_486640
468*841_393588
14*67  _938   
185*675_124875
506*63 _31878 
273*91 _24843 
652*130_84760 
166*79 _13114 
527*97 _51119 
330*350_115500
242*22 _5324  
25*879 _21975 
434*739_320726
95*96  _9120  
700*569_398300
89*727 _64703 
35*570 _19950 
200*21 _4200  
713*84 _59892 
69*655 _45195 
256*760_194560
57*934 _53238 
18*124 _2232  
563*81 _45603 
258*15 _3870  
22*560 _12320 
895*82 _73390 
496*775_384400
343*39 _13377 
4*952  _3808  
692*22 _15224 
86*564 _48504 
573*520_297960
333*467_155511
89*878 _78142 
442*48 _21216 
180*83 _14940 
613*51 _31263 
616*363_223608
93*360 _33480 
976*50 _48800 
333*961_320013
795*107_85065 
342*489_167238
41*449 _18409 
722*89 _64258 
20*875 _17500 
50*90  _4500  
108*50 _5400  
820*305_250100
245*364_89180 
754*82 _61828 
58*280 _16240 
26*486 _12636 
40*533 _21320 
556*814_452584
724*87 _62988 
290*46 _13340 
393*11 _4323  
69*982 _67758 
867*73 _63291 
899*35 _31465 
52*573 _29796 
408*903_368424
445*585_260325
660*752_496320
757*9  _6813  
131*4  _524   
909*332_301788
781*713_556853
164*22 _3608  
412*779_320948
812*86 _69832 
861*309_266049
835*86 _71810 
63*852 _53676 
691*47 _32477 
88*753 _66264 
968*991_959288
528*328_173184
945*12 _11340 
804*54 _43416 
446*683_304618
371*437_162127
600*169_101400
49*222 _10878 
832*767_638144
79*430 _33970 
772*70 _54040 
880*805_708400
89*170 _15130 
30*755 _22650 
209*334_69806 
926*22 _20372 
23*715 _16445 
532*97 _51604 
343*759_260337
36*242 _8712  
116*665_77140 
352*753_265056
24*224 _5376  
702*44 _30888 
336*53 _17808 
841*59 _49619 
741*558_413478
85*631 _53635 
92*382 _35144 
538*631_339478
151*50 _7550  
433*276_119508
24*993 _23832 
564*936_527904
469*243_113967
23*872 _20056 
519*492_255348
138*13 _1794  
11*892 _9812  
419*19 _7961  
690*953_657570
700*5  _3500  
579*774_448146
967*89 _86063 
322*2  _644   
670*426_285420
714*437_312018
687*69 _47403 
57*869 _49533 
686*829_568694
701*44 _30844 
202*20 _4040  
256*15 _3840  
789*334_263526
523*22 _11506 
689*354_243906
269*752_202288
117*11 _1287  
361*812_293132
439*56 _24584 
329*453_149037
43*342 _14706 
52*963 _50076 
192*58 _11136 
342*552_188784
680*361_245480
55*384 _21120 
36*106 _3816  
675*778_525150
181*556_100636
975*569_554775
85*429 _36465 
278*79 _21962 
391*4  _1564  
164*662_108568
40*502 _20080 
47*297 _13959 
712*94 _66928 
670*887_594290
240*91 _21840 
63*144 _9072  
743*144_106992
552*981_541512
372*63 _23436 
819*58 _47502 
502*496_248992
504*104_52416 
158*32 _5056  
946*582_550572
99*223 _22077 
549*48 _26352 
414*79 _32706 
98*910 _89180 
130*501_65130 
20*696 _13920 
61*210 _12810 
21*332 _6972  
856*199_170344
283*29 _8207  
21*134 _2814  
24*465 _11160 
759*710_538890
348*21 _7308  
740*97 _71780 
115*593_68195 
426*73 _31098 
820*70 _57400 
818*516_422088
575*75 _43125 
46*790 _36340 
149*9  _1341  
401*27 _10827 
561*928_520608
86*641 _55126 
733*42 _30786 
245*828_202860
60*590 _35400 
705*865_609825
993*678_673254
20*167 _3340  
513*883_452979
13*696 _9048  
64*422 _27008 
536*26 _13936 
414*489_202446
240*3  _720   
126*69 _8694  
138*5  _690   
655*869_569195
63*857 _53991 
28*403 _11284 
757*766_579862
102*514_52428 
561*23 _12903 
53*206 _10918 
58*685 _39730 
123*628_77244 
780*749_584220
767*807_618969
90*113 _10170 
74*218 _16132 
915*94 _86010 
85*706 _60010 
235*376_88360 
286*542_155012
362*19 _6878  
96*717 _68832 
197*63 _12411 
39*931 _36309 
472*888_419136
147*526_77322 
300*27 _8100  
93*961 _89373 
448*722_323456
167*811_135437
716*684_489744
215*349_75035 
454*857_389078
428*940_402320
693*86 _59598 
175*251_43925 
885*862_762870
826*25 _20650 
58*827 _47966 
3*774  _2322  
19*822 _15618 
424*74 _31376 
46*725 _33350 
592*513_303696
97*933 _90501 
130*603_78390 
597*55 _32835 
297*56 _16632 
259*37 _9583  
18*637 _11466 
54*295 _15930 
58*456 _26448 
45*385 _17325 
662*626_414412
89*387 _34443 
514*989_508346
663*54 _35802 
81*83  _6723  
245*993_243285
50*112 _5600  
719*238_171122
440*202_88880 
492*92 _45264 
811*144_116784
742*894_663348
14*907 _12698 
586*67 _39262 
905*477_431685
326*792_258192
43*183 _7869  
513*47 _24111 
652*256_166912
748*51 _38148 
569*8  _4552  
819*329_269451
737*228_168036
78*622 _48516 
225*81 _18225 
517*464_239888
992*15 _14880 
274*48 _13152 
109*46 _5014  
424*23 _9752  
589*23 _13547 
218*135_29430 
596*12 _7152  
146*227_33142 
47*943 _44321 
25*590 _14750 
680*17 _11560 
570*702_400140
972*41 _39852 
904*83 _75032 
762*678_516636
392*1  _392   
15*943 _14145 
59*544 _32096 
79*887 _70073 
985*917_903245
89*256 _22784 
798*700_558600
416*858_356928
74*523 _38702 
913*246_224598
57*856 _48792 
744*130_96720 
939*90 _84510 
210*214_44940 
900*69 _62100 
81*924 _74844 
69*53  _3657  
217*189_41013 
163*28 _4564  
835*796_664660
525*71 _37275 
621*617_383157
65*807 _52455 
150*43 _6450  
945*89 _84105 
14*889 _12446 
20*381 _7620  
182*790_143780
14*699 _9786  
933*74 _69042 
507*77 _39039 
878*474_416172
583*834_486222
13*178 _2314  
975*101_98475 
765*846_647190
582*307_178674
31*872 _27032 
672*790_530880
202*940_189880
952*77 _73304 
740*274_202760
905*39 _35295 
93*538 _50034 
89*169 _15041 
99*509 _50391 
73*422 _30806 
262*48 _12576 
71*891 _63261 
643*21 _13503 
80*649 _51920 
820*95 _77900 
452*986_445672
43*988 _42484 
679*297_201663
582*245_142590
49*938 _45962 
740*452_334480
592*905_535760
94*104 _9776  
748*67 _50116 
616*8  _4928  
763*525_400575
41*723 _29643 
39*968 _37752 
133*151_20083 
43*410 _17630 
110*37 _4070  
675*802_541350
559*109_60931 
789*0  _0     
440*86 _37840 
346*542_187532
446*956_426376
3*288  _864   
61*184 _11224 
602*24 _14448 
247*80 _19760 
50*129 _6450  
87*384 _33408 
791*549_434259
79*345 _27255 
553*198_109494
76*434 _32984 
88*726 _63888 
114*29 _3306  
484*92 _44528 
56*404 _22624 
88*429 _37752 
19*665 _12635 
58*640 _37120 
46*810 _37260 
718*379_272122
299*35 _10465 
36*717 _25812 
91*879 _79989 
24*854 _20496 
13*152 _1976  
509*39 _19851 
3*141  _423   
52*223 _11596 
88*995 _87560 
737*178_131186
612*71 _43452 
27*367 _9909  
83*883 _73289 
942*852_802584
624*883_550992
840*886_744240
173*94 _16262 
907*505_458035
572*65 _37180 
648*86 _55728 
250*47 _11750 
657*568_373176
860*295_253700
71*458 _32518 
86*792 _68112 
944*24 _22656 
85*481 _40885 
610*76 _46360 
985*94 _92590 
16*691 _11056 
94*386 _36284 
54*68  _3672  
222*52 _11544 
515*141_72615 
511*260_132860
13*205 _2665  
300*5  _1500  
17*525 _8925  
649*755_489995
49*693 _33957 
96*239 _22944 
904*180_162720
243*290_70470 
886*833_738038
821*21 _17241 
447*94 _42018 
359*622_223298
97*942 _91374 
4*249  _996   
83*630 _52290 
93*140 _13020 
329*269_88501 
47*283 _13301 
58*154 _8932  
890*595_529550
831*57 _47367 
705*336_236880
337*75 _25275 
798*33 _26334 
40*737 _29480 
183*97 _17751 
150*66 _9900  
